Time	resampled X
69.900002	9.48641205	
69.919998	8.73799515	
69.939995	7.71942520	
69.959999	7.34343863	
69.979996	9.71320438	
70.000000	16.89534187	
70.019997	25.81325531	
70.040001	18.31208611	
70.059998	12.48699474	
70.080002	9.44765854	
70.099998	8.91911983	
70.119995	7.87557840	
70.139999	7.58530331	
70.159996	9.64754295	
70.180000	16.01746750	
70.199997	26.04988480	
70.220001	18.63247871	
70.239998	12.96857738	
70.260002	9.65691662	
70.279999	9.35847664	
70.299995	8.27254391	
70.320000	7.86485291	
70.339996	9.47393036	
70.360001	15.27195930	
70.379997	27.02152061	
70.400002	19.73483658	
70.419998	13.44562626	
70.439995	9.70533276	
70.459999	9.07166481	
70.479996	7.81999207	
70.500000	7.28018427	
70.519997	8.27771568	
70.540001	13.46423531	
70.559998	25.72064972	
70.580002	19.78944778	
70.599998	13.96610641	
70.619995	10.11953163	
70.639999	9.46958923	
70.659996	7.92694092	
70.680000	7.37387848	
70.699997	7.93815565	
70.720001	12.64372063	
70.739998	25.16061974	
70.760002	20.41950417	
70.779999	14.58015347	
70.799995	10.02375603	
70.820000	9.26326656	
70.839996	7.81333494	
70.860001	7.32931805	
70.879997	7.53116751	
70.900002	11.86653900	
70.919998	24.54337692	
70.939995	21.15707779	
70.959999	15.26730728	
70.979996	10.03717422	
71.000000	9.10057545	
71.019997	7.76648188	
71.040001	7.36597633	
71.059998	7.77870798	
71.080002	11.67954159	
71.099998	23.84810638	
71.119995	21.77640724	
71.139999	15.91136646	
71.159996	10.60540867	
71.180000	9.63112259	
71.199997	8.41111088	
71.220001	7.70468426	
71.239998	7.39058876	
71.260002	11.10311890	
71.279999	23.24991798	
71.299995	23.46191978	
71.320000	16.90744972	
71.339996	11.19149208	
71.360001	9.78807640	
71.379997	8.59611130	
71.400002	7.77404594	
71.419998	7.17420435	
71.439995	10.45257282	
71.459999	21.71325302	
71.479996	24.30223846	
71.500000	17.42518425	
71.519997	11.39537239	
71.540001	9.70837021	
71.559998	8.57420349	
71.580002	7.49167681	
71.599998	6.92930460	
71.619995	9.89465618	
71.639999	19.62691879	
71.659996	24.29085541	
71.680000	17.48359489	
71.699997	11.25869083	
71.720001	9.13428307	
71.739998	8.43147564	
71.760002	7.49823475	
71.779999	7.37566280	
71.799995	9.92369843	
71.820000	18.14902878	
71.839996	24.88998032	
71.860001	17.91252136	
71.879997	11.80215454	
71.900002	9.25344276	
71.919998	8.44287682	
71.939995	7.23811483	
71.959999	6.74113274	
71.979996	9.22113991	
72.000000	16.90081215	
72.019997	25.65258789	
72.040001	18.23032570	
72.059998	12.05435658	
72.080002	9.06249428	
72.099998	8.32521725	
72.119995	7.09238291	
72.139999	6.53477716	
72.159996	8.52657700	
72.180000	15.01752853	
72.199997	24.99358177	
72.220001	18.38485909	
72.239998	12.89336872	
72.260002	9.65592480	
72.279999	8.82184792	
72.299995	7.66334105	
72.320000	7.33554649	
72.339996	9.02627945	
72.360001	14.69774818	
72.379997	25.89473534	
72.400002	18.94975281	
72.419998	13.48927498	
72.439995	10.05647659	
72.459999	9.53088665	
72.479996	8.30205154	
72.500000	8.04072571	
72.519997	9.30447865	
72.540001	14.56661892	
72.559998	26.71255302	
72.580002	20.26348114	
72.599998	14.34610653	
72.619995	10.28999233	
72.639999	9.54982090	
72.659996	8.21533775	
72.680000	7.84690046	
72.699997	8.86048126	
72.720001	13.66541672	
72.739998	26.27469254	
72.760002	20.93205833	
72.779999	14.74324989	
72.799995	10.29114628	
72.820000	9.62506771	
72.839996	8.34302235	
72.860001	7.91645145	
72.879997	8.39171410	
72.900002	12.70713520	
72.919998	25.01337433	
72.939995	21.13741493	
72.959999	15.17488384	
72.979996	10.34972191	
73.000000	9.42726040	
73.019997	8.01466465	
73.040001	7.43633175	
73.059998	6.86798716	
73.080002	8.12035847	
73.099998	12.53764153	
73.119995	26.72916794	
73.139999	22.74712372	
73.159996	15.78295994	
73.180000	10.68082619	
73.199997	9.87607670	
73.220001	8.26207066	
73.239998	7.44726992	
73.260002	6.87466288	
73.279999	8.09427834	
73.299995	12.74166679	
73.320000	26.74425888	
73.339996	22.73270798	
73.360001	15.88576984	
73.379997	10.61227798	
73.400002	9.83382034	
73.419998	8.27115250	
73.439995	7.53910017	
73.459999	6.85952425	
73.479996	8.08871841	
73.500000	12.67911053	
73.519997	26.69098663	
73.540001	22.71526337	
73.559998	15.85767078	
73.580002	10.58948612	
73.599998	9.85188484	
73.619995	8.35703278	
73.639999	7.54766989	
73.659996	6.76353788	
73.680000	7.92110538	
73.699997	12.61988258	
73.720001	26.69139290	
73.739998	22.63883209	
73.760002	15.75452328	
73.779999	10.55299568	
73.799995	9.87758636	
73.820000	8.37740135	
73.839996	7.61634684	
73.860001	6.82646465	
73.879997	7.96463728	
73.900002	12.58254910	
73.919998	26.66139030	
73.939995	22.59559059	
73.959999	15.73108196	
73.979996	10.85057163	
74.000000	10.10093498	
74.019997	8.48091888	
74.040001	7.62532520	
74.059998	6.78181124	
74.080002	7.93781948	
74.099998	12.58275223	
74.119995	26.68793678	
74.139999	22.63779449	
74.159996	15.77522850	
74.180000	10.75146484	
74.199997	9.91922474	
74.220001	8.28590488	
74.239998	7.52239990	
74.260002	6.71689034	
74.279999	7.85836172	
74.299995	12.62132645	
74.320000	26.71532440	
74.339996	22.65229416	
74.360001	15.81768036	
74.379997	10.71978664	
74.400002	9.99819565	
74.419998	8.42853546	
74.439995	7.75217533	
74.459999	7.28182411	
74.479996	8.57351017	
74.500000	13.09204292	
74.519997	26.87713814	
74.540001	22.69748878	
74.559998	15.79725361	
74.580002	10.74735069	
74.599998	9.95152760	
74.619995	8.25832367	
74.639999	7.46215820	
74.659996	6.78285789	
74.680000	8.01079845	
74.699997	12.74153614	
74.720001	26.75507545	
74.739998	22.58768845	
74.760002	15.73668671	
74.779999	10.77115536	
74.799995	9.98394871	
74.820000	8.22080612	
74.839996	7.44065523	
74.860001	6.81446457	
74.879997	8.05806637	
74.900002	12.71982765	
74.919998	26.71880150	
74.939995	22.56771660	
74.959999	15.73329353	
74.979996	10.72964764	
75.000000	9.93360043	
75.019997	8.26954842	
75.040001	7.49438429	
75.059998	6.78649282	
75.080002	8.00001240	
75.099998	12.73215866	
75.119995	26.75829315	
75.139999	22.56435204	
75.159996	15.75951576	
75.180000	10.84729862	
75.199997	10.02619076	
75.220001	8.21809578	
75.239998	7.44954205	
75.259995	6.74042463	
75.279999	7.94872332	
75.299995	12.71907711	
75.320000	26.77190590	
75.339996	22.55766869	
75.360001	15.74499416	
75.379997	10.83873558	
75.400002	9.97400951	
75.419998	8.30137634	
75.439995	7.73387480	
75.459999	6.79249191	
75.479996	8.03779984	
75.500000	13.10989285	
75.519997	26.95112801	
75.540001	22.59529686	
75.559998	15.66481018	
75.580002	10.70907021	
75.599998	9.89852238	
75.619995	8.11880493	
75.639999	7.31579208	
75.659996	6.57649851	
75.680000	7.75723219	
75.699997	12.66232395	
75.720001	26.73819733	
75.739998	22.50924873	
75.759995	15.70974922	
75.779999	10.63738728	
75.799995	9.85328197	
75.820000	8.19218826	
75.839996	7.41408873	
75.860001	6.74408817	
75.879997	7.95382071	
75.900002	12.82278824	
75.919998	26.77431107	
75.939995	22.45227623	
75.959999	15.57950497	
75.979996	10.47151375	
76.000000	9.84763241	
76.019997	8.26776791	
76.040001	7.60733891	
76.059998	7.07119751	
76.080002	8.11425495	
76.099998	12.75197315	
76.119995	26.64152908	
76.139999	22.28826904	
76.159996	15.48556137	
76.180000	10.53808498	
76.199997	9.92539120	
76.220001	8.26862335	
76.239998	7.47290373	
76.259995	6.69961643	
76.279999	7.91079712	
76.299995	12.74442005	
76.320000	26.78683472	
76.339996	22.48628807	
76.360001	15.93588448	
76.379997	11.21605110	
76.400002	10.49510574	
76.419998	8.71708584	
76.439995	7.93680668	
76.459999	7.07400274	
76.479996	8.27451897	
76.500000	13.07170963	
76.519997	26.92796898	
76.540001	22.47582817	
76.559998	15.63636303	
76.580002	10.77954578	
76.599998	10.08941841	
76.619995	8.40541649	
76.639999	7.63867092	
76.659996	6.88723946	
76.680000	7.88081980	
76.699997	12.75144100	
76.720001	26.82932854	
76.739998	22.46186638	
76.759995	15.62592888	
76.779999	10.74172211	
76.799995	10.01783276	
76.820000	8.29238701	
76.839996	7.56876850	
76.860001	6.78553772	
76.879997	8.04107952	
76.900002	13.00828171	
76.919998	26.89343834	
76.939995	22.39959717	
76.959999	15.87272167	
76.979996	11.13924599	
77.000000	10.52937031	
77.019997	8.72348595	
77.040001	7.96917057	
77.059998	7.16189909	
77.080002	8.27520943	
77.099998	13.00257683	
77.119995	26.81532669	
77.139999	22.21524048	
77.159996	15.15982914	
77.180000	10.41999722	
77.199997	9.80200863	
77.220001	8.02418995	
77.239998	7.34176970	
77.259995	6.75665855	
77.279999	7.96661711	
77.299995	12.82173157	
77.320000	26.85405350	
77.339996	22.40210342	
77.360001	15.58955193	
77.379997	10.74021530	
77.400002	10.00992298	
77.419998	8.26825142	
77.439995	7.44133043	
77.459999	6.84565687	
77.479996	8.09525776	
77.500000	12.88779640	
77.519997	26.89848137	
77.540001	22.45876884	
77.559998	15.87674236	
77.580002	11.15717411	
77.599998	10.35729122	
77.619995	8.53047180	
77.639999	7.62166214	
77.659996	6.97759342	
77.680000	8.18398952	
77.699997	12.91138744	
77.720001	26.88737106	
77.739998	22.40182304	
77.759995	15.87978649	
77.779999	11.35431957	
77.799995	10.50752735	
77.820000	8.54843998	
77.839996	7.50292826	
77.860001	7.01130199	
77.879997	8.31499290	
77.900002	13.05329800	
77.919998	27.03594208	
77.939995	22.52125168	
77.959999	15.66374969	
77.979996	10.76194477	
78.000000	9.84845543	
78.019997	8.07880116	
78.040001	7.42189312	
78.059998	7.06125307	
78.080002	8.25069904	
78.099998	13.07227039	
78.119995	27.04975891	
78.139999	22.54043388	
78.159996	15.94721889	
78.180000	11.19280720	
78.199997	10.40165329	
78.220001	8.57419777	
78.239998	7.78230667	
78.259995	7.25323534	
78.279999	8.39977360	
78.299995	13.14327812	
78.320000	27.07981110	
78.339996	22.50345421	
78.360001	15.88932323	
78.379997	11.12014961	
78.400002	10.35751057	
78.419998	8.56276989	
78.439995	7.86590815	
78.459999	7.48543310	
78.479996	8.68220615	
78.500000	13.27347279	
78.519997	27.12854385	
78.540001	22.56035233	
78.559998	15.93164253	
78.580002	11.15854168	
78.599998	10.27039909	
78.619995	8.46393585	
78.639999	7.76573610	
78.659996	7.32321358	
78.680000	8.48926163	
78.699997	13.34234524	
78.720001	27.17470169	
78.739998	22.51297569	
78.759995	15.62809658	
78.779999	10.76829910	
78.799995	9.95802784	
78.820000	8.19576645	
78.839996	7.48330975	
78.860001	7.08487892	
78.879997	8.40622044	
78.900002	13.27400970	
78.919998	27.13147926	
78.939995	22.50135422	
78.959999	15.69041538	
78.979996	10.78446674	
79.000000	9.99674225	
79.019997	8.26240540	
79.040001	7.41106319	
79.059998	6.56902790	
79.080002	6.50664282	
79.099998	7.20967484	
79.119995	11.78492737	
79.139999	27.20273590	
79.159996	24.41613197	
79.180000	17.10953331	
79.199997	11.71540928	
79.220001	10.62011242	
79.239998	8.92011642	
79.259995	8.15435696	
79.279999	6.95898676	
79.299995	6.91962528	
79.320000	7.09013653	
79.339996	10.91697407	
79.360001	25.64973068	
79.379997	25.53206635	
79.400002	17.82610321	
79.419998	11.94674969	
79.439995	10.65661812	
79.459999	9.09839916	
79.479996	8.21165180	
79.500000	6.97330618	
79.519997	6.97701359	
79.540001	6.88496733	
79.559998	10.26295376	
79.580002	23.71388626	
79.599998	26.71541786	
79.619995	18.47029305	
79.639999	12.20301819	
79.659996	10.55306911	
79.680000	9.38614845	
79.699997	8.43184185	
79.720001	7.31983852	
79.739998	7.74459934	
79.759995	7.46925974	
79.779999	10.30448818	
79.799995	21.64454842	
79.820000	27.84783936	
79.839996	19.11629295	
79.860001	12.61253166	
79.879997	10.54604816	
79.900002	9.41801643	
79.919998	8.11379242	
79.939995	6.96119404	
79.959999	7.04822874	
79.979996	6.41178322	
80.000000	8.78950500	
80.019997	19.09144974	
80.040001	28.70188522	
80.059998	19.67575455	
80.080002	13.15422440	
80.099998	10.72641659	
80.119995	9.90403461	
80.139999	8.46681786	
80.159996	7.38445950	
80.180000	7.33209133	
80.199997	6.63864660	
80.220001	8.59078026	
80.239998	17.18510056	
80.259995	29.14700699	
80.279999	20.32063484	
80.299995	13.82162476	
80.320000	10.98233414	
80.339996	10.17057610	
80.360001	8.72953701	
80.379997	7.82953072	
80.400002	7.40149117	
80.419998	6.80627298	
80.439995	8.40798950	
80.459999	15.65900517	
80.479996	29.28182030	
80.500000	21.07658577	
80.519997	14.37468243	
80.540001	10.85658360	
80.559998	9.94121647	
80.580002	8.35351658	
80.599998	7.60945606	
80.619995	7.19139385	
80.639999	6.60985374	
80.659996	7.95794010	
80.680000	14.73478699	
80.699997	29.17271805	
80.720001	21.72243309	
80.739998	14.41958427	
80.759995	10.56024551	
80.779999	9.76851559	
80.799995	8.28952503	
80.820000	7.67673683	
80.839996	7.17973757	
80.860001	6.74742460	
80.879997	7.53285742	
80.900002	12.88609886	
80.919998	28.27248383	
80.939995	22.91327095	
80.959999	15.88203526	
80.979996	11.36729240	
81.000000	10.66522598	
81.019997	9.00710964	
81.040001	8.23657322	
81.059998	7.12495899	
81.080002	6.79260159	
81.099998	7.29677534	
81.119995	11.79047203	
81.139999	27.13493538	
81.159996	24.06033516	
81.180000	16.71340561	
81.199997	11.54221630	
81.220001	10.73417091	
81.239998	9.33285141	
81.259995	8.41071033	
81.279999	6.92829609	
81.299995	6.88935709	
81.320000	7.24373627	
81.339996	10.94864655	
81.360001	25.65016365	
81.379997	25.19859695	
81.400002	17.22530174	
81.419998	11.25107098	
81.439995	10.10741520	
81.459999	9.09102726	
81.479996	8.18149948	
81.500000	6.66579390	
81.519997	6.61713076	
81.540001	6.78803539	
81.559998	10.57006454	
81.580002	24.30508804	
81.599998	26.61335182	
81.619995	18.13611984	
81.639999	12.04917812	
81.659996	10.61402035	
81.680000	9.74981976	
81.699997	8.61954212	
81.720001	7.04350948	
81.739998	7.00804424	
81.759995	6.62545443	
81.779999	9.54273987	
81.799995	21.43833542	
81.820000	27.54276085	
81.839996	18.64829254	
81.860001	12.06264591	
81.879997	10.03183365	
81.900002	9.49336147	
81.919998	8.24686909	
81.939995	6.88428211	
81.959999	6.75168419	
81.979996	6.48475218	
82.000000	9.23351860	
82.019997	19.47813416	
82.040001	28.58878708	
82.059998	19.53131294	
82.080002	12.95227909	
82.099998	10.65157795	
82.119995	9.89257240	
82.139999	8.49348164	
82.159996	7.23936081	
82.180000	7.05934763	
82.199997	6.73622131	
82.220001	8.87082767	
82.239998	17.37849426	
82.259995	28.97508240	
82.279999	20.04153824	
82.299995	13.54128838	
82.320000	10.78716183	
82.339996	10.09362793	
82.360001	8.59074497	
82.379997	7.61241388	
82.400002	7.28794241	
82.419998	6.64552546	
82.439995	8.25470257	
82.459999	15.71080685	
82.479996	29.15265083	
82.500000	20.86025810	
82.519997	14.24985218	
82.540001	10.88628960	
82.559998	10.22162247	
82.580002	8.70516300	
82.599998	7.82553291	
82.619995	7.30136776	
82.639999	6.65266514	
82.659996	7.87372637	
82.680000	14.16375828	
82.699997	28.80208397	
82.720001	21.52900696	
82.739998	14.31616020	
82.759995	10.47457981	
82.779999	9.83594418	
82.799995	8.31627846	
82.820000	7.72367001	
82.839996	7.09408045	
82.860001	6.63093662	
82.879997	7.54170227	
82.900002	12.93889046	
82.919998	28.23359871	
82.939995	22.79958725	
82.959999	15.81881428	
82.979996	11.18457890	
83.000000	10.21638012	
83.019997	8.59133911	
83.040001	8.39029217	
83.059998	7.53977871	
83.080002	6.99825907	
83.099998	7.31654215	
83.119995	12.14683723	
83.139999	27.36165619	
83.159996	23.96817970	
83.180000	16.73036194	
83.199997	11.54980183	
83.220001	10.65655899	
83.239998	9.08747101	
83.259995	8.26789665	
83.279999	7.04314566	
83.299995	6.94639206	
83.320000	7.22241831	
83.339996	11.39689922	
83.360001	26.29964256	
83.379997	25.29237556	
83.400002	17.58345604	
83.419998	11.82672882	
83.439995	10.62064648	
83.459999	9.28413296	
83.479996	8.34558868	
83.500000	6.99547148	
83.519997	7.02168655	
83.540001	6.87157393	
83.559998	10.23498154	
83.580002	23.97312546	
83.599998	26.29886246	
83.619995	18.17742538	
83.639999	12.01938534	
83.659996	10.56228542	
83.680000	9.43569279	
83.699997	8.31065369	
83.720001	7.01280165	
83.739998	7.12654877	
83.759995	6.69636393	
83.779999	9.61109352	
83.799995	21.65050697	
83.820000	27.40352631	
83.839996	18.80697823	
83.860001	12.42958260	
83.879997	10.47049046	
83.900002	9.54418755	
83.919998	8.37948036	
83.939995	7.17216206	
83.959999	7.26683235	
83.979996	6.77487135	
84.000000	9.08907604	
84.019997	19.37175941	
84.040001	28.31441689	
84.059998	19.38968849	
84.080002	12.93961811	
84.099998	10.54440975	
84.119995	9.70180321	
84.139999	8.27535439	
84.159996	7.20117474	
84.180000	7.19326973	
84.199997	6.51567841	
84.220001	8.58802605	
84.239998	17.56525612	
84.259995	28.96648026	
84.279999	20.03952026	
84.299995	13.53416538	
84.320000	10.68783188	
84.339996	9.89275169	
84.360001	8.36414051	
84.379997	7.42062187	
84.400002	7.27340508	
84.419998	6.60036135	
84.439995	8.18824005	
84.459999	15.67899704	
84.479996	29.03779984	
84.500000	20.78426743	
84.519997	14.28828144	
84.540001	11.03758907	
84.559998	10.10893345	
84.580002	8.45038700	
84.599998	7.55709934	
84.619995	7.11954927	
84.639999	6.62901497	
84.659996	7.87816858	
84.680000	14.23403358	
84.699997	28.78936386	
84.720001	21.62880898	
84.739998	14.91875744	
84.759995	11.08004761	
84.779999	10.41124916	
84.799995	8.79477882	
84.820000	8.20320034	
84.839996	7.45698881	
84.860001	6.71899366	
84.879997	7.54289293	
84.900002	13.03944683	
84.919998	28.17886734	
84.939995	22.60330772	
84.959999	15.66487885	
84.979996	11.09006310	
85.000000	10.53408241	
85.019997	9.00154018	
85.040001	8.21661472	
85.059998	7.10788822	
85.080002	6.42347813	
85.099998	5.65405893	
85.119995	6.06853819	
85.139999	8.79342842	
85.159996	19.68675232	
85.180000	26.82705688	
85.199997	18.60614395	
85.220001	12.38321114	
85.239998	10.47547531	
85.259995	9.99645424	
85.279999	8.61480236	
85.299995	7.06250715	
85.320000	6.97560644	
85.339996	5.47522545	
85.360001	5.11720514	
85.379997	6.09612179	
85.400002	12.19579315	
85.419998	27.15951538	
85.439995	21.74533081	
85.459999	14.63572025	
85.479996	10.20957661	
85.500000	9.82219982	
85.519997	8.38489723	
85.540001	7.52447033	
85.559998	6.59790182	
85.580002	5.95721531	
85.599998	4.96020031	
85.619995	5.05054045	
85.639999	8.00689602	
85.659996	19.49298859	
85.680000	26.82729149	
85.699997	18.57774162	
85.720001	12.38409805	
85.739998	10.54519749	
85.759995	10.02458096	
85.779999	8.67418480	
85.799995	7.11479616	
85.820000	6.99286175	
85.839996	5.39835119	
85.860001	5.06001282	
85.879997	5.93635082	
85.900002	11.94561195	
85.919998	27.06443596	
85.939995	21.93508720	
85.959999	15.30780602	
85.979996	10.99897957	
86.000000	10.55207729	
86.019997	9.02377224	
86.040001	8.10163975	
86.059998	7.02993155	
86.080002	6.31384802	
86.099998	5.22140360	
86.119995	5.26452351	
86.139999	8.15689087	
86.159996	19.58415222	
86.180000	26.84077072	
86.199997	18.59551048	
86.220001	12.35810947	
86.239998	10.54222584	
86.259995	9.92899418	
86.279999	8.60261250	
86.299995	7.10470057	
86.320000	7.06228018	
86.339996	5.48801947	
86.360001	5.15971708	
86.379997	6.18770361	
86.400002	12.21769905	
86.419998	27.23439598	
86.439995	21.96929550	
86.459999	15.33925438	
86.479996	11.04030895	
86.500000	10.58796501	
86.519997	9.05958939	
86.540001	8.13520908	
86.559998	7.05072403	
86.580002	6.36340618	
86.599998	5.25589418	
86.619995	5.20618582	
86.639999	8.11672306	
86.659996	19.63825607	
86.680000	26.80087471	
86.699997	18.57867813	
86.720001	12.37577820	
86.739998	10.62877274	
86.759995	9.93911648	
86.779999	8.63193321	
86.799995	7.08778381	
86.820000	7.09734392	
86.839996	5.49983835	
86.860001	5.10535955	
86.879997	6.04875278	
86.900002	12.11104298	
86.919998	27.14209557	
86.939995	21.88184357	
86.959999	15.26827431	
86.979996	10.98416805	
87.000000	10.59518719	
87.019997	9.03708649	
87.040001	8.07755375	
87.059998	7.07596922	
87.080002	6.38049936	
87.099998	5.27739906	
87.119995	5.20075893	
87.139999	8.11519051	
87.159996	19.69928169	
87.180000	26.79335213	
87.199997	18.55587578	
87.220001	12.28684807	
87.239998	10.45057011	
87.259995	9.91373348	
87.279999	8.76251984	
87.299995	7.55921221	
87.320000	8.41440964	
87.339996	6.95472288	
87.360001	5.75569201	
87.379997	6.86362553	
87.400002	12.64090347	
87.419998	27.33328438	
87.439995	21.92237473	
87.459999	15.23333549	
87.479996	10.85157967	
87.500000	10.47413158	
87.519997	8.97273540	
87.540001	8.14264965	
87.559998	7.08683205	
87.580002	6.42249918	
87.599998	5.46297312	
87.619995	5.33348989	
87.639999	8.30333805	
87.659996	19.93446350	
87.680000	26.88179207	
87.699997	18.63642883	
87.720001	12.36877537	
87.739998	10.55101585	
87.759995	9.95019722	
87.779999	8.67029572	
87.799995	7.12091446	
87.820000	7.04822397	
87.839996	5.57299232	
87.860001	5.32435417	
87.879997	6.28360796	
87.900002	12.32568645	
87.919998	27.28150558	
87.939995	21.98191071	
87.959999	15.37606335	
87.979996	11.02362633	
88.000000	10.47197247	
88.019997	8.98977280	
88.040001	8.17774677	
88.059998	7.13369465	
88.080002	6.33592701	
88.099998	5.21521091	
88.119995	5.12755728	
88.139999	8.12893200	
88.159996	19.80988121	
88.180000	26.80657768	
88.199997	18.57671547	
88.220001	12.37353992	
88.239998	10.51821995	
88.259995	9.92770386	
88.279999	8.67849064	
88.299995	7.13070250	
88.320000	7.02926016	
88.339996	5.46235228	
88.360001	5.10530663	
88.379997	6.05884647	
88.400002	12.24204636	
88.419998	27.26239967	
88.439995	21.91560936	
88.459999	15.28763580	
88.479996	10.97448635	
88.500000	10.39765072	
88.519997	8.96914005	
88.540001	8.12414742	
88.559998	7.20372295	
88.580002	6.42966175	
88.599998	5.27662754	
88.619995	5.29513931	
88.639999	8.19649506	
88.659996	19.90347481	
88.680000	26.82307625	
88.699997	18.58369255	
88.720001	12.34337139	
88.739998	10.48855686	
88.759995	9.79968166	
88.779999	8.58071041	
88.799995	7.19541550	
88.820000	7.56759787	
88.839996	6.13012171	
88.860001	5.53863239	
88.879997	6.42473936	
88.900002	12.42703533	
88.919998	27.30921364	
88.939995	21.90877533	
88.959999	15.30871296	
88.979996	11.02493668	
89.000000	10.44363213	
89.019997	8.91801643	
89.040001	8.02834320	
89.059998	7.02385235	
89.079994	6.30913973	
89.099998	5.36624336	
89.119995	5.60444450	
89.139999	8.57084465	
89.159996	20.11269379	
89.180000	26.86208725	
89.199997	18.61117935	
89.220001	12.33221531	
89.239998	10.44795609	
89.259995	9.76880932	
89.279999	8.53469086	
89.299995	7.06437969	
89.320000	7.02568865	
89.339996	5.41222429	
89.360001	5.11349821	
89.379997	6.21476078	
89.400002	12.57265568	
89.419998	27.47633553	
89.439995	21.93582916	
89.459999	15.25155830	
89.479996	10.88695717	
89.500000	10.42940807	
89.519997	8.96696186	
89.540001	8.14919472	
89.559998	7.15324354	
89.579994	6.28413630	
89.599998	5.21117926	
89.619995	5.24485970	
89.639999	8.28790951	
89.659996	20.08443451	
89.680000	26.79815292	
89.699997	18.54685974	
89.720001	12.23072243	
89.739998	10.47426605	
89.759995	9.86009979	
89.779999	8.67802048	
89.799995	7.15034866	
89.820000	7.06420994	
89.839996	5.48873615	
89.860001	5.21479034	
89.879997	6.22197294	
89.900002	12.43917942	
89.919998	27.39577103	
89.939995	21.86923981	
89.959999	15.20461273	
89.979996	10.87696838	
90.000000	10.50297356	
90.019997	9.23468304	
90.040001	8.26996517	
90.059998	7.35013437	
90.079994	6.35880518	
90.099998	5.35695171	
90.119995	5.55814695	
90.139999	8.53589821	
90.159996	20.30767250	
90.180000	26.87613869	
90.199997	18.57938957	
90.220001	12.23211288	
90.239998	10.47224617	
90.259995	9.85333824	
90.279999	8.69566059	
90.299995	7.28005791	
90.320000	7.20920229	
90.339996	5.78403330	
90.360001	5.44991207	
90.379997	6.35791636	
90.400002	12.54544353	
90.419998	27.50249863	
90.439995	21.89131546	
90.459999	15.21484280	
90.479996	10.92407894	
90.500000	10.51560402	
90.519997	8.92521858	
90.540001	8.02411556	
90.559998	7.11843300	
90.579994	6.40684414	
90.599998	5.74475431	
90.619995	6.09749222	
90.639999	9.05287266	
90.659996	20.62070084	
90.680000	27.00971794	
90.699997	18.67462158	
90.720001	12.28625774	
90.739998	10.56251431	
90.759995	10.00790882	
90.779999	8.65351009	
90.799995	7.07819843	
90.820000	6.95956135	
90.839996	5.32337904	
90.860001	5.12325478	
90.879997	6.43791580	
90.900002	13.20789051	
90.919998	27.83870316	
90.939995	22.04074860	
90.959999	15.32974434	
90.979996	10.96758366	
91.000000	10.61074352	
91.019997	9.04410648	
91.040001	8.10366058	
91.059998	7.08713436	
91.079994	6.14652443	
91.099998	4.89698553	
91.119995	4.02873039	
91.139999	3.84954548	
91.159996	4.61059332	
91.180000	8.77919674	
91.199997	23.99329185	
91.220001	24.71450424	
91.239998	17.45179939	
91.259995	11.61613941	
91.279999	10.72565174	
91.299995	9.62435246	
91.320000	8.55169392	
91.339996	7.01254225	
91.360001	6.64894629	
91.379997	5.02800608	
91.400002	4.23303223	
91.419998	3.86298013	
91.439995	4.34861660	
91.459999	6.86739683	
91.479996	18.10132408	
91.500000	27.27098465	
91.519997	18.98502159	
91.540001	12.69765854	
91.559998	10.68507099	
91.579994	10.01233959	
91.599998	8.35345364	
91.619995	7.14018679	
91.639999	6.89080763	
91.659996	5.44558001	
91.680000	4.76617289	
91.699997	3.99809456	
91.720001	4.09343290	
91.739998	5.72109365	
91.759995	13.27392101	
91.779999	27.86918831	
91.799995	20.65796661	
91.820000	14.29465675	
91.839996	10.93188667	
91.860001	10.43714523	
91.879997	8.84980774	
91.900002	7.86161089	
91.919998	7.13152218	
91.939995	6.00586843	
91.959999	4.88534403	
91.979996	3.92961502	
92.000000	3.84600234	
92.019997	4.79661894	
92.040001	9.87646103	
92.059998	25.90690613	
92.079994	23.13967133	
92.099998	16.29081726	
92.119995	11.17986774	
92.139999	10.61057091	
92.159996	9.31286907	
92.180000	8.66714859	
92.199997	7.88194752	
92.220001	7.03540754	
92.239998	5.33771276	
92.259995	4.46720600	
92.279999	4.08598852	
92.299995	4.59471083	
92.320000	7.85347271	
92.339996	21.35365295	
92.360001	26.08619499	
92.379997	18.24032021	
92.400002	12.00621700	
92.419998	10.49217033	
92.439995	9.52865219	
92.459999	8.45327950	
92.479996	7.20385408	
92.500000	7.06233978	
92.519997	5.28969812	
92.540001	4.57222414	
92.559998	4.00788784	
92.579994	4.25049448	
92.599998	6.24591112	
92.619995	15.52089214	
92.639999	27.88477516	
92.659996	19.63453484	
92.680000	13.32193375	
92.699997	10.66142464	
92.720001	10.09593868	
92.739998	8.50722027	
92.759995	7.38166666	
92.779999	7.11258507	
92.799995	5.65795803	
92.820000	4.76737738	
92.839996	3.92309332	
92.860001	4.07046461	
92.879997	5.21401548	
92.900002	11.43229485	
92.919998	27.14925385	
92.939995	21.74538422	
92.959999	15.21034050	
92.979996	11.02868557	
93.000000	10.53354836	
93.019997	8.90316010	
93.040001	8.00485992	
93.059998	7.12380123	
93.079994	6.18055868	
93.099998	5.01846313	
93.119995	4.34753227	
93.139999	4.16752958	
93.159996	4.77659607	
93.180000	8.95390701	
93.199997	24.13704300	
